pca_n_components,n_estimators,max_depth,learning_rate,accuracy,std_accuracy,precision,std_precision,recall,std_recall,f1,std_f1,mcc,std_mcc,preparationTime
200,20,5,(5, {'gini'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638613877766248
50,20,10,(5, {'gini'}),0.8555555555555555,0.056655772373253144,0.8604545454545456,0.09234770800379248,0.8666666666666666,0.0831479419283098,0.8576006191950464,0.051146419755190256,0.720718979003089,0.11301303248978471,0.86386145222156
100,20,10,(5, {'gini'}),0.8666666666666666,0.06666666666666664,0.8604545454545456,0.09234770800379248,0.888888888888889,0.07027283689263066,0.8708359133126933,0.061459093225767765,0.7400596101595791,0.13132721860115973,0.8638615277776909
200,20,10,(5, {'gini'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638616022214086
50,30,5,(2, {'gini'}),0.8777777777777777,0.05443310539518171,0.885,0.10198039027185568,0.888888888888889,0.07027283689263066,0.8810260946483857,0.05025384393594902,0.7675203899372506,0.10446267769194295,0.8638616722219417
100,30,5,(2, {'gini'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638617411100616
200,30,5,(2, {'gini'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638618122217142
50,30,10,(2, {'gini'}),0.8777777777777779,0.06478835438717,0.885,0.10198039027185568,0.888888888888889,0.09938079899999065,0.8795555064130915,0.06256420625696514,0.7692943205807774,0.124334128841953,0.8638618766666494
100,30,10,(2, {'gini'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638619466658889
200,30,10,(2, {'gini'}),0.8666666666666666,0.06666666666666664,0.8605555555555556,0.08975962412720315,0.888888888888889,0.09938079899999065,0.8693989876652415,0.06615121529863335,0.7444674223983743,0.13227491088354154,0.8638620133330631
50,30,5,(5, {'gini'}),0.8555555555555555,0.056655772373253144,0.8604545454545456,0.09234770800379248,0.8666666666666666,0.0831479419283098,0.8576006191950464,0.051146419755190256,0.720718979003089,0.11301303248978471,0.8638620833323026
100,30,5,(5, {'gini'}),0.8666666666666666,0.06666666666666664,0.8604545454545456,0.09234770800379248,0.888888888888889,0.07027283689263066,0.8708359133126933,0.061459093225767765,0.7400596101595791,0.13132721860115973,0.8638621555550748
200,30,5,(5, {'gini'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638622333321513
50,30,10,(5, {'gini'}),0.8555555555555555,0.056655772373253144,0.8604545454545456,0.09234770800379248,0.8666666666666666,0.0831479419283098,0.8576006191950464,0.051146419755190256,0.720718979003089,0.11301303248978471,0.8638623033326843
100,30,10,(5, {'gini'}),0.8666666666666666,0.06666666666666664,0.8604545454545456,0.09234770800379248,0.888888888888889,0.07027283689263066,0.8708359133126933,0.061459093225767765,0.7400596101595791,0.13132721860115973,0.8638623744443369
200,30,10,(5, {'gini'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638624855550006
50,10,5,(2, {'entropy'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638625544444141
100,10,5,(2, {'entropy'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638626244436536
200,10,5,(2, {'entropy'}),0.8888888888888887,0.0496903994999953,0.8786363636363637,0.07076325329243224,0.9111111111111111,0.08314794192830981,0.8908359133126936,0.050435935677112964,0.7856438407434342,0.1001822478018566,0.8638626977775453
50,10,10,(2, {'entropy'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638627711101435
100,10,10,(2, {'entropy'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638628399995569
200,10,10,(2, {'entropy'}),0.8666666666666666,0.06666666666666664,0.8605555555555556,0.08975962412720315,0.888888888888889,0.09938079899999065,0.8693989876652415,0.06615121529863335,0.7444674223983743,0.13227491088354154,0.8638629066654377
50,10,5,(5, {'entropy'}),0.8666666666666666,0.04444444444444441,0.865,0.08602325267042626,0.888888888888889,0.09938079899999065,0.8690291906236179,0.042682779335053773,0.7481797587807606,0.0866012460850893,0.8638629799993295
100,10,5,(5, {'entropy'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638630466665038
200,10,5,(5, {'entropy'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638631144435042
50,10,10,(5, {'entropy'}),0.8666666666666666,0.04444444444444441,0.865,0.08602325267042626,0.888888888888889,0.09938079899999065,0.8690291906236179,0.042682779335053773,0.7481797587807606,0.0866012460850893,0.8638631866662763
100,10,10,(5, {'entropy'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638632555543962
200,10,10,(5, {'entropy'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638633222215706
50,20,5,(2, {'entropy'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.863863391110984
100,20,5,(2, {'entropy'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638634577768648
200,20,5,(2, {'entropy'}),0.8888888888888887,0.0496903994999953,0.8786363636363637,0.07076325329243224,0.9111111111111111,0.08314794192830981,0.8908359133126936,0.050435935677112964,0.7856438407434342,0.1001822478018566,0.8638635244440391
50,20,10,(2, {'entropy'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638635966655177
100,20,10,(2, {'entropy'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.863863663332692
200,20,10,(2, {'entropy'}),0.8666666666666666,0.06666666666666664,0.8605555555555556,0.08975962412720315,0.888888888888889,0.09938079899999065,0.8693989876652415,0.06615121529863335,0.7444674223983743,0.13227491088354154,0.8638637299998664
50,20,5,(5, {'entropy'}),0.8666666666666666,0.04444444444444441,0.865,0.08602325267042626,0.888888888888889,0.09938079899999065,0.8690291906236179,0.042682779335053773,0.7481797587807606,0.0866012460850893,0.8638638077769428
100,20,5,(5, {'entropy'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638638744441172
200,20,5,(5, {'entropy'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.863863941109998
50,20,10,(5, {'entropy'}),0.8666666666666666,0.04444444444444441,0.865,0.08602325267042626,0.888888888888889,0.09938079899999065,0.8690291906236179,0.042682779335053773,0.7481797587807606,0.0866012460850893,0.8638640122216505
100,20,10,(5, {'entropy'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638640844444226
200,20,10,(5, {'entropy'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638641522214231
50,30,5,(2, {'entropy'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638642166663583
100,30,5,(2, {'entropy'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638642822211194
200,30,5,(2, {'entropy'}),0.8888888888888887,0.0496903994999953,0.8786363636363637,0.07076325329243224,0.9111111111111111,0.08314794192830981,0.8908359133126936,0.050435935677112964,0.7856438407434342,0.1001822478018566,0.8638643477771741
50,30,10,(2, {'entropy'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638644177777072
100,30,10,(2, {'entropy'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638644833324685
200,30,10,(2, {'entropy'}),0.8666666666666666,0.06666666666666664,0.8605555555555556,0.08975962412720315,0.888888888888889,0.09938079899999065,0.8693989876652415,0.06615121529863335,0.7444674223983743,0.13227491088354154,0.8638645499996427
50,30,5,(5, {'entropy'}),0.8666666666666666,0.04444444444444441,0.865,0.08602325267042626,0.888888888888889,0.09938079899999065,0.8690291906236179,0.042682779335053773,0.7481797587807606,0.0866012460850893,0.8638646233322409
100,30,5,(5, {'entropy'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638646922216544
200,30,5,(5, {'entropy'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638647588888286
50,30,10,(5, {'entropy'}),0.8666666666666666,0.04444444444444441,0.865,0.08602325267042626,0.888888888888889,0.09938079899999065,0.8690291906236179,0.042682779335053773,0.7481797587807606,0.0866012460850893,0.8638648233324703
100,30,10,(5, {'entropy'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638657122216601
200,30,10,(5, {'entropy'}),0.8777777777777777,0.05443310539518171,0.865,0.08602325267042626,0.9111111111111111,0.08314794192830981,0.8822644847412647,0.051774149241885475,0.7675203899372506,0.10446267769194295,0.8638657955543345
